Timestamp,UserID,Customer Name,Area Pincode,Distance from Nearest Postal Service,Time Slot,Traffic Pattern,Region,Success Indicator,User Rating
2024-07-17 01:48:48.369228800,UID000092,Joel Maldonado,700007,5.5,16:00-17:00,Light,Central,1,2
2024-07-17 01:58:18.358480896,UID000037,Nicole Diaz,700010,2.0,09:00-10:00,Light,North,0,0
2024-07-17 02:02:09.231307264,UID000049,William Salas,700015,4.5,13:00-14:00,Moderate,Central,1,1
2024-07-17 02:07:33.496752640,UID000036,Michele Gonzalez,700002,2.5,14:00-15:00,Moderate,East,1,3
2024-07-17 02:08:19.415282944,UID000050,Monica Smith,700020,4.5,09:00-10:00,Moderate,North,1,1
2024-07-17 02:17:04.407689216,UID000075,Donald Griffin,700009,6.0,11:00-12:00,Light,Central,1,4
2024-07-17 02:17:41.336385792,UID000026,Mr. Mark Gonzales,700007,5.5,09:00-10:00,Moderate,South,0,0
2024-07-17 02:17:59.743206400,UID000000,Kathleen Watkins,700019,6.5,11:00-12:00,Light,South,1,4
2024-07-17 02:38:15.040019968,UID000019,Michael Johnson,700003,2.5,16:00-17:00,Moderate,West,1,5
2024-07-17 02:45:35.972246784,UID000005,Raymond Hill,700012,4.0,16:00-17:00,Light,Central,1,2
2024-07-17 02:50:55.334596352,UID000052,Karina Cuevas,700018,6.0,09:00-10:00,Moderate,West,1,5
2024-07-17 02:55:51.034145536,UID000035,Christina Duran,700011,7.0,14:00-15:00,Light,North,1,1
2024-07-17 02:59:01.307760128,UID000041,Kristen Miller,700001,2.0,16:00-17:00,Light,West,1,2
2024-07-17 03:01:12.050332928,UID000087,Christopher Stephens,700010,2.0,11:00-12:00,Moderate,East,1,5
2024-07-17 03:07:53.236351232,UID000045,Douglas Murphy,700004,2.5,13:00-14:00,Moderate,Central,1,0
2024-07-17 03:09:31.996272384,UID000032,Thomas Gonzales,700006,5.0,10:00-11:00,Moderate,Central,0,0
2024-07-17 03:10:05.937039872,UID000073,Michael Gonzalez,700004,2.5,16:00-17:00,Light,West,1,1
2024-07-17 03:19:33.411269632,UID000083,Mark Schneider,700011,7.0,09:00-10:00,Light,North,1,1
2024-07-17 03:23:55.597105152,UID000053,Wayne Owens,700011,7.0,12:00-13:00,Moderate,West,1,1
2024-07-17 03:30:23.116834304,UID000016,Julie Sims,700003,2.5,17:00-18:00,Light,East,1,4
2024-07-17 03:32:04.058085888,UID000047,Jessica Martinez,700012,4.0,10:00-11:00,Moderate,East,1,5
2024-07-17 03:51:35.905954048,UID000033,Kim Gardner,700007,5.5,17:00-18:00,Light,Central,0,0
2024-07-17 03:52:32.454820352,UID000082,Maria Cook,700015,4.5,15:00-16:00,Light,South,0,0
2024-07-17 03:55:15.449583872,UID000038,Cynthia Anderson,700019,6.5,14:00-15:00,Light,North,1,1
2024-07-17 04:37:09.567626496,UID000013,Linda Waller,700009,6.0,17:00-18:00,Moderate,South,1,4
2024-07-17 04:37:25.778219264,UID000008,Kelly Barrett,700018,6.0,15:00-16:00,Light,West,1,4
2024-07-17 04:40:00.045239808,UID000083,Mark Schneider,700011,7.0,15:00-16:00,Light,Central,1,2
2024-07-17 04:40:22.318425600,UID000012,Vincent Doyle,700011,7.0,15:00-16:00,Light,Central,1,3
2024-07-17 05:03:29.395347712,UID000078,James Brown,700011,7.0,17:00-18:00,Light,North,1,4
2024-07-17 05:43:41.229264128,UID000027,Brian Morales,700013,5.5,14:00-15:00,Light,East,0,0
2024-07-17 05:47:13.622540288,UID000043,Patricia Smith,700013,5.5,17:00-18:00,Moderate,West,1,0
2024-07-17 05:50:07.940938752,UID000018,Jeremy Ho,700020,4.5,17:00-18:00,Light,Central,0,0
2024-07-17 05:52:49.110582784,UID000056,Nicole Beltran DDS,700019,6.5,09:00-10:00,Moderate,North,1,2
2024-07-17 05:57:11.377796096,UID000005,Raymond Hill,700012,4.0,15:00-16:00,Light,South,1,5
2024-07-17 06:00:23.469775104,UID000071,Samuel Johnson,700010,2.0,13:00-14:00,Moderate,South,1,4
2024-07-17 06:23:46.518147072,UID000029,James Berry,700019,6.5,14:00-15:00,Light,West,1,2
2024-07-17 06:36:06.762543360,UID000092,Joel Maldonado,700007,5.5,12:00-13:00,Light,Central,1,4
2024-07-17 06:50:48.721452800,UID000022,Mr. Michael Robinson,700006,5.0,14:00-15:00,Moderate,North,0,0
2024-07-17 07:05:25.646159360,UID000003,Anthony Zimmerman,700003,2.5,16:00-17:00,Moderate,Central,1,4
2024-07-17 07:16:11.877779712,UID000055,Jessica Phillips,700014,4.0,10:00-11:00,Light,North,0,0
2024-07-17 07:19:31.312306944,UID000037,Nicole Diaz,700010,2.0,17:00-18:00,Moderate,East,1,3
2024-07-17 07:31:05.579377664,UID000021,Allen Gonzalez,700007,5.5,12:00-13:00,Moderate,Central,1,1
2024-07-17 07:39:06.022573824,UID000072,Roberto Pacheco,700003,2.5,14:00-15:00,Moderate,North,1,0
2024-07-17 07:43:32.749991424,UID000050,Monica Smith,700020,4.5,11:00-12:00,Moderate,Central,0,0
2024-07-17 08:01:05.878456576,UID000095,Mr. Kevin Mckinney,700001,2.0,15:00-16:00,Light,Central,1,5
2024-07-17 08:05:49.579190528,UID000024,Andrew Hansen,700017,6.0,11:00-12:00,Moderate,South,1,0
2024-07-17 08:16:40.485342976,UID000031,Derek Harris,700006,5.0,11:00-12:00,Light,Central,1,0
2024-07-17 08:26:27.839573760,UID000020,Mackenzie Williams,700005,4.0,16:00-17:00,Light,North,1,0
2024-07-17 08:32:59.400810240,UID000006,Cathy Hawkins,700006,5.0,16:00-17:00,Moderate,East,0,0
2024-07-17 08:38:09.014945280,UID000038,Cynthia Anderson,700019,6.5,15:00-16:00,Moderate,North,1,0
2024-07-17 08:55:26.084168960,UID000066,James Thompson,700015,4.5,14:00-15:00,Light,West,1,0
2024-07-17 08:56:36.167639040,UID000004,John Wilson,700020,4.5,13:00-14:00,Light,West,1,5
2024-07-17 09:26:14.858824448,UID000023,Eric Parker,700001,2.0,12:00-13:00,Heavy,South,1,3
2024-07-17 09:28:49.580764672,UID000068,Billy Munoz MD,700010,2.0,16:00-17:00,Peak,Central,0,0
2024-07-17 09:30:06.572866304,UID000032,Thomas Gonzales,700006,5.0,15:00-16:00,Moderate,South,1,5
2024-07-17 09:31:06.479445248,UID000013,Linda Waller,700009,6.0,09:00-10:00,Heavy,West,1,2
2024-07-17 09:33:06.929152000,UID000002,Richard Miller,700012,4.0,16:00-17:00,Heavy,North,1,3
2024-07-17 09:37:32.978722304,UID000043,Patricia Smith,700013,5.5,17:00-18:00,Peak,West,1,4
2024-07-17 09:42:10.233754368,UID000054,Taylor Reeves,700005,4.0,15:00-16:00,Heavy,West,1,3
2024-07-17 09:48:24.162718208,UID000080,Holly Young,700013,5.5,14:00-15:00,Moderate,East,1,1
2024-07-17 10:02:18.935009792,UID000088,Carla Fowler,700002,2.5,16:00-17:00,Peak,East,1,0
2024-07-17 10:12:52.391799552,UID000081,Dorothy Kim,700014,4.0,15:00-16:00,Heavy,Central,1,3
2024-07-17 10:31:34.550744064,UID000096,Jason Smith,700014,4.0,12:00-13:00,Heavy,South,1,2
2024-07-17 10:32:21.719696896,UID000017,Christina Evans,700010,2.0,10:00-11:00,Heavy,West,1,4
2024-07-17 10:33:24.246764288,UID000091,Michael Rodriguez,700019,6.5,14:00-15:00,Heavy,North,0,0
2024-07-17 10:34:27.065816576,UID000062,James Williams,700018,6.0,10:00-11:00,Heavy,North,0,0
2024-07-17 10:36:04.505820928,UID000067,Gabriel Lara,700011,7.0,14:00-15:00,Heavy,South,0,0
2024-07-17 10:49:26.174898688,UID000074,Jerry Gordon,700008,3.5,11:00-12:00,Heavy,Central,0,0
2024-07-17 10:54:24.707950336,UID000071,Samuel Johnson,700010,2.0,15:00-16:00,Heavy,South,1,0
2024-07-17 10:59:56.727144704,UID000046,Michelle Howard,700019,6.5,13:00-14:00,Moderate,Central,1,4
2024-07-17 11:04:44.332848128,UID000042,Nicholas Owens,700005,4.0,16:00-17:00,Heavy,South,1,3
2024-07-17 11:05:39.274572544,UID000024,Andrew Hansen,700017,6.0,12:00-13:00,Moderate,South,0,0
2024-07-17 11:06:42.082546432,UID000089,John Lane,700015,4.5,17:00-18:00,Heavy,North,1,0
2024-07-17 11:07:35.627908864,UID000059,Frances Reyes,700019,6.5,11:00-12:00,Heavy,Central,1,1
2024-07-17 11:12:48.290234368,UID000083,Mark Schneider,700011,7.0,13:00-14:00,Heavy,West,1,1
2024-07-17 11:17:04.247096320,UID000057,Terri Miller,700020,4.5,17:00-18:00,Peak,North,1,5
2024-07-17 11:17:40.518323712,UID000048,Betty Harper,700005,4.0,17:00-18:00,Peak,Central,0,0
2024-07-17 11:18:01.404596224,UID000090,Sarah Walters,700011,7.0,15:00-16:00,Heavy,West,0,0
2024-07-17 11:33:06.473697792,UID000061,George Washington,700020,4.5,09:00-10:00,Moderate,Central,1,5
2024-07-17 11:38:13.388324096,UID000078,James Brown,700011,7.0,11:00-12:00,Moderate,East,0,0
2024-07-17 11:38:49.128790016,UID000092,Joel Maldonado,700007,5.5,09:00-10:00,Heavy,East,1,1
2024-07-17 11:45:29.611923968,UID000070,Sarah Petty,700008,3.5,09:00-10:00,Heavy,East,0,0
2024-07-17 12:04:28.591676672,UID000018,Jeremy Ho,700020,4.5,12:00-13:00,Moderate,South,1,2
2024-07-17 12:05:08.976023040,UID000079,Latoya Ray,700019,6.5,12:00-13:00,Moderate,South,1,1
2024-07-17 12:11:07.138683648,UID000082,Maria Cook,700015,4.5,16:00-17:00,Moderate,North,1,2
2024-07-17 12:12:12.716019968,UID000003,Anthony Zimmerman,700003,2.5,16:00-17:00,Moderate,West,1,5
2024-07-17 12:16:01.975711488,UID000081,Dorothy Kim,700014,4.0,10:00-11:00,Light,East,1,3
2024-07-17 12:30:18.352245248,UID000036,Michele Gonzalez,700002,2.5,16:00-17:00,Light,Central,1,1
2024-07-17 12:34:32.692502272,UID000010,Madison Gonzalez,700007,5.5,12:00-13:00,Moderate,East,0,0
2024-07-17 12:39:39.229609216,UID000063,Angela Mora,700007,5.5,10:00-11:00,Light,North,1,3
2024-07-17 12:43:44.467992576,UID000007,Sarah Parsons,700003,2.5,10:00-11:00,Light,South,1,3
2024-07-17 12:50:35.486344192,UID000068,Billy Munoz MD,700010,2.0,10:00-11:00,Moderate,Central,1,1
2024-07-17 12:58:22.110376448,UID000097,Jamie Higgins,700014,4.0,17:00-18:00,Moderate,North,1,2
2024-07-17 13:15:58.974331136,UID000084,Charles Martinez,700015,4.5,15:00-16:00,Moderate,West,1,2
2024-07-17 13:18:26.119032064,UID000012,Vincent Doyle,700011,7.0,13:00-14:00,Light,North,1,5
2024-07-17 13:19:56.477883648,UID000086,Chris Bolton,700012,4.0,17:00-18:00,Moderate,Central,1,1
2024-07-17 13:22:45.049893888,UID000031,Derek Harris,700006,5.0,11:00-12:00,Moderate,East,1,2
2024-07-17 13:34:47.028276480,UID000047,Jessica Martinez,700012,4.0,13:00-14:00,Light,South,1,2
2024-07-17 13:34:57.372726784,UID000098,Calvin Roberts,700011,7.0,17:00-18:00,Moderate,West,1,3
2024-07-17 13:35:14.189616640,UID000065,Michael Farmer,700002,2.5,16:00-17:00,Moderate,South,1,3
2024-07-17 13:40:04.771528960,UID000056,Nicole Beltran DDS,700019,6.5,17:00-18:00,Moderate,West,1,2
2024-07-17 13:44:19.703950592,UID000016,Julie Sims,700003,2.5,16:00-17:00,Moderate,North,1,2
2024-07-17 13:46:43.980964352,UID000052,Karina Cuevas,700018,6.0,12:00-13:00,Moderate,South,1,4
2024-07-17 13:47:59.844126464,UID000020,Mackenzie Williams,700005,4.0,14:00-15:00,Light,West,1,1
2024-07-17 13:54:21.113932544,UID000069,Jerry Thomas,700011,7.0,13:00-14:00,Moderate,South,0,0
2024-07-17 14:08:55.597706240,UID000073,Michael Gonzalez,700004,2.5,16:00-17:00,Moderate,South,0,0
2024-07-17 14:09:01.805916416,UID000034,Michael Horton,700007,5.5,10:00-11:00,Moderate,East,1,0
2024-07-17 14:10:07.945882624,UID000040,Kayla Coleman,700015,4.5,09:00-10:00,Moderate,North,0,0
2024-07-17 14:53:21.221243136,UID000014,Leslie Allen,700011,7.0,12:00-13:00,Moderate,Central,0,0
2024-07-17 15:04:19.614380032,UID000060,Donald Davis,700004,2.5,10:00-11:00,Moderate,Central,1,0
2024-07-17 15:14:49.173425664,UID000011,Lynn Adams,700001,2.0,13:00-14:00,Light,West,1,0
2024-07-17 15:27:30.714518784,UID000074,Jerry Gordon,700008,3.5,09:00-10:00,Moderate,North,1,1
2024-07-17 15:29:11.368683008,UID000083,Mark Schneider,700011,7.0,17:00-18:00,Light,West,0,0
2024-07-17 15:32:33.952439296,UID000018,Jeremy Ho,700020,4.5,12:00-13:00,Light,North,1,2
2024-07-17 15:34:06.045753600,UID000093,Gregory Cochran,700001,2.0,14:00-15:00,Light,Central,1,0
2024-07-17 15:43:31.783195904,UID000043,Patricia Smith,700013,5.5,11:00-12:00,Moderate,West,1,3
2024-07-17 15:50:24.923172096,UID000080,Holly Young,700013,5.5,10:00-11:00,Light,South,1,4
2024-07-17 16:10:42.861478400,UID000005,Raymond Hill,700012,4.0,11:00-12:00,Light,East,1,3
2024-07-17 16:16:47.369936384,UID000009,Jason Hernandez,700005,4.0,10:00-11:00,Moderate,South,1,1
2024-07-17 16:20:09.646315776,UID000039,Richard Simmons,700005,4.0,12:00-13:00,Moderate,West,0,0
2024-07-17 16:43:49.858446336,UID000067,Gabriel Lara,700011,7.0,16:00-17:00,Light,West,1,0
2024-07-17 16:44:33.965609984,UID000012,Vincent Doyle,700011,7.0,12:00-13:00,Light,Central,1,2
2024-07-17 16:47:44.317632768,UID000045,Douglas Murphy,700004,2.5,14:00-15:00,Light,West,0,0
2024-07-17 16:48:45.694645760,UID000035,Christina Duran,700011,7.0,15:00-16:00,Light,West,1,4
2024-07-17 16:50:58.192105472,UID000052,Karina Cuevas,700018,6.0,14:00-15:00,Light,South,1,0
2024-07-17 16:53:03.045819648,UID000032,Thomas Gonzales,700006,5.0,09:00-10:00,Moderate,Central,1,5
2024-07-17 17:06:48.498564096,UID000028,Frank Bell,700002,2.5,10:00-11:00,Light,West,0,0
2024-07-17 17:07:29.162281216,UID000025,Michael Sparks,700003,2.5,15:00-16:00,Light,North,1,0
2024-07-17 17:34:39.825544448,UID000030,Gabrielle Camacho,700001,2.0,16:00-17:00,Moderate,North,1,0
2024-07-17 17:38:29.400614144,UID000092,Joel Maldonado,700007,5.5,09:00-10:00,Moderate,South,0,0
2024-07-17 17:48:39.048539904,UID000067,Gabriel Lara,700011,7.0,16:00-17:00,Moderate,North,1,1
2024-07-17 18:00:50.692331008,UID000053,Wayne Owens,700011,7.0,14:00-15:00,Moderate,East,0,0
2024-07-17 18:16:49.667064576,UID000008,Kelly Barrett,700018,6.0,09:00-10:00,Light,Central,1,5
2024-07-17 18:20:18.364847360,UID000060,Donald Davis,700004,2.5,15:00-16:00,Moderate,North,0,0
2024-07-17 18:25:22.253903872,UID000004,John Wilson,700020,4.5,09:00-10:00,Moderate,North,1,4
2024-07-17 18:26:23.225350400,UID000031,Derek Harris,700006,5.0,15:00-16:00,Light,West,1,3
2024-07-17 18:32:14.394667520,UID000085,Erica Cummings,700012,4.0,12:00-13:00,Light,Central,1,1
2024-07-17 18:34:04.119386880,UID000055,Jessica Phillips,700014,4.0,12:00-13:00,Light,South,1,3
2024-07-17 18:35:05.872698880,UID000072,Roberto Pacheco,700003,2.5,14:00-15:00,Light,East,0,0
2024-07-17 18:43:55.744830208,UID000000,Kathleen Watkins,700019,6.5,13:00-14:00,Light,Central,1,4
2024-07-17 18:44:45.612502784,UID000015,Wanda Foster,700014,4.0,15:00-16:00,Light,East,1,0
2024-07-17 18:46:03.910425088,UID000029,James Berry,700019,6.5,14:00-15:00,Light,South,0,0
2024-07-17 19:00:43.860996096,UID000032,Thomas Gonzales,700006,5.0,16:00-17:00,Moderate,East,1,3
2024-07-17 19:04:01.944856064,UID000075,Donald Griffin,700009,6.0,09:00-10:00,Moderate,West,0,0
2024-07-17 19:13:28.438896128,UID000045,Douglas Murphy,700004,2.5,09:00-10:00,Moderate,North,1,1
2024-07-17 19:17:00.580288768,UID000058,Miss Jamie Tyler,700012,4.0,11:00-12:00,Light,South,1,4
2024-07-17 19:21:55.125297408,UID000060,Donald Davis,700004,2.5,15:00-16:00,Moderate,East,1,5
2024-07-17 19:36:17.199350272,UID000090,Sarah Walters,700011,7.0,17:00-18:00,Moderate,North,1,5
2024-07-17 19:43:09.088027392,UID000054,Taylor Reeves,700005,4.0,17:00-18:00,Light,North,1,5
2024-07-17 19:46:57.077317376,UID000059,Frances Reyes,700019,6.5,17:00-18:00,Moderate,South,1,5
2024-07-17 20:00:58.603970304,UID000099,Angela Jones,700007,5.5,10:00-11:00,Light,South,0,0
2024-07-17 20:14:40.972346368,UID000039,Richard Simmons,700005,4.0,14:00-15:00,Moderate,West,1,0
2024-07-17 20:16:16.251733760,UID000010,Madison Gonzalez,700007,5.5,13:00-14:00,Moderate,North,1,5
2024-07-17 20:25:11.408997376,UID000092,Joel Maldonado,700007,5.5,13:00-14:00,Moderate,North,1,1
2024-07-17 20:34:33.212026112,UID000031,Derek Harris,700006,5.0,10:00-11:00,Moderate,West,1,3
2024-07-17 20:38:30.999058944,UID000049,William Salas,700015,4.5,09:00-10:00,Light,South,1,0
2024-07-17 20:49:26.526929152,UID000027,Brian Morales,700013,5.5,16:00-17:00,Moderate,East,1,4
2024-07-17 20:53:14.282453248,UID000030,Gabrielle Camacho,700001,2.0,09:00-10:00,Light,West,1,4
2024-07-17 20:58:59.844844544,UID000052,Karina Cuevas,700018,6.0,11:00-12:00,Light,East,0,0
2024-07-17 21:05:36.717889536,UID000001,Shawn Zuniga,700001,2.0,09:00-10:00,Light,East,1,4
2024-07-17 21:07:47.819867904,UID000094,Cameron Wilson,700005,4.0,17:00-18:00,Moderate,West,0,0
2024-07-17 21:12:26.206177792,UID000002,Richard Miller,700012,4.0,15:00-16:00,Moderate,West,0,0
2024-07-17 21:13:18.888244992,UID000038,Cynthia Anderson,700019,6.5,09:00-10:00,Moderate,South,1,5
2024-07-17 21:26:17.413741824,UID000073,Michael Gonzalez,700004,2.5,17:00-18:00,Light,West,1,1
2024-07-17 21:30:12.000658688,UID000044,Barbara Morgan,700019,6.5,13:00-14:00,Light,North,1,2
2024-07-17 21:50:37.281228288,UID000095,Mr. Kevin Mckinney,700001,2.0,12:00-13:00,Light,East,0,0
2024-07-17 22:01:53.929709568,UID000056,Nicole Beltran DDS,700019,6.5,17:00-18:00,Light,South,0,0
2024-07-17 22:03:48.480014592,UID000051,Stacy Sanchez,700013,5.5,16:00-17:00,Light,Central,1,1
2024-07-17 22:04:58.484552192,UID000015,Wanda Foster,700014,4.0,13:00-14:00,Moderate,Central,0,0
2024-07-17 22:12:53.457529344,UID000079,Latoya Ray,700019,6.5,17:00-18:00,Light,West,1,1
2024-07-17 22:23:56.919116288,UID000063,Angela Mora,700007,5.5,10:00-11:00,Moderate,West,1,5
2024-07-17 22:28:00.067812864,UID000089,John Lane,700015,4.5,14:00-15:00,Moderate,West,1,4
2024-07-17 22:47:35.976366592,UID000077,Whitney Reyes,700013,5.5,12:00-13:00,Moderate,West,1,2
2024-07-17 23:02:57.360138496,UID000064,Duane Morgan,700016,5.0,17:00-18:00,Light,South,1,2
2024-07-17 23:03:54.246550528,UID000041,Kristen Miller,700001,2.0,11:00-12:00,Light,North,1,3
2024-07-17 23:17:59.747539712,UID000033,Kim Gardner,700007,5.5,16:00-17:00,Light,East,1,0
2024-07-17 23:29:06.998619904,UID000026,Mr. Mark Gonzales,700007,5.5,15:00-16:00,Moderate,East,1,1
2024-07-17 23:46:18.841220864,UID000004,John Wilson,700020,4.5,09:00-10:00,Moderate,Central,1,4
2024-07-17 23:59:20.990534912,UID000067,Gabriel Lara,700011,7.0,14:00-15:00,Light,East,0,0
2024-07-18 00:15:46.871836928,UID000013,Linda Waller,700009,6.0,12:00-13:00,Light,South,1,2
2024-07-18 00:16:17.285888256,UID000005,Raymond Hill,700012,4.0,14:00-15:00,Light,East,1,5
2024-07-18 00:17:48.554309376,UID000019,Michael Johnson,700003,2.5,15:00-16:00,Moderate,Central,1,3
2024-07-18 00:18:07.893807616,UID000024,Andrew Hansen,700017,6.0,13:00-14:00,Light,West,1,4
2024-07-18 00:21:27.032165376,UID000018,Jeremy Ho,700020,4.5,14:00-15:00,Moderate,East,1,1
2024-07-18 00:33:54.903252224,UID000098,Calvin Roberts,700011,7.0,11:00-12:00,Light,East,0,0
2024-07-18 00:50:14.347725056,UID000076,Brittany Miller,700006,5.0,17:00-18:00,Light,West,1,4
2024-07-18 01:13:39.018464256,UID000095,Mr. Kevin Mckinney,700001,2.0,16:00-17:00,Moderate,South,1,0
2024-07-18 01:21:16.270383616,UID000082,Maria Cook,700015,4.5,12:00-13:00,Moderate,West,0,0
2024-07-18 01:25:22.948941312,UID000066,James Thompson,700015,4.5,09:00-10:00,Light,South,1,5
2024-07-18 01:31:04.484675840,UID000010,Madison Gonzalez,700007,5.5,11:00-12:00,Moderate,South,1,4
2024-07-18 01:52:07.488563456,UID000025,Michael Sparks,700003,2.5,12:00-13:00,Light,Central,1,2
2024-07-18 02:05:02.158663424,UID000039,Richard Simmons,700005,4.0,10:00-11:00,Light,North,0,0
2024-07-18 02:09:44.659887360,UID000061,George Washington,700020,4.5,16:00-17:00,Light,East,1,0
2024-07-18 02:17:29.309024512,UID000012,Vincent Doyle,700011,7.0,17:00-18:00,Light,South,1,0
2024-07-18 02:18:02.156812800,UID000062,James Williams,700018,6.0,11:00-12:00,Moderate,Central,1,1
2024-07-18 02:33:20.025949440,UID000089,John Lane,700015,4.5,10:00-11:00,Moderate,South,1,4
2024-07-18 02:39:04.415665920,UID000006,Cathy Hawkins,700006,5.0,14:00-15:00,Moderate,East,1,2
2024-07-18 02:46:04.784174848,UID000053,Wayne Owens,700011,7.0,11:00-12:00,Light,North,1,1
2024-07-18 02:46:38.903725312,UID000088,Carla Fowler,700002,2.5,14:00-15:00,Moderate,North,1,2
2024-07-18 02:48:28.600921344,UID000087,Christopher Stephens,700010,2.0,15:00-16:00,Light,Central,1,4
2024-07-18 02:58:42.602743552,UID000021,Allen Gonzalez,700007,5.5,13:00-14:00,Moderate,Central,0,0
2024-07-18 02:58:46.418842368,UID000045,Douglas Murphy,700004,2.5,10:00-11:00,Light,East,1,1
2024-07-18 03:00:34.725840896,UID000037,Nicole Diaz,700010,2.0,17:00-18:00,Light,North,1,4
2024-07-18 03:02:53.963125504,UID000049,William Salas,700015,4.5,12:00-13:00,Light,South,1,2
2024-07-18 03:09:40.388651776,UID000093,Gregory Cochran,700001,2.0,14:00-15:00,Light,West,1,4
2024-07-18 03:13:39.438007808,UID000081,Dorothy Kim,700014,4.0,16:00-17:00,Light,East,0,0
2024-07-18 03:17:37.980097280,UID000004,John Wilson,700020,4.5,14:00-15:00,Moderate,Central,1,3
2024-07-18 03:25:33.204209664,UID000097,Jamie Higgins,700014,4.0,14:00-15:00,Light,Central,1,2
2024-07-18 03:31:45.831812608,UID000057,Terri Miller,700020,4.5,10:00-11:00,Moderate,North,1,4
2024-07-18 03:33:04.050266624,UID000042,Nicholas Owens,700005,4.0,10:00-11:00,Light,South,1,3
2024-07-18 03:47:46.573288960,UID000080,Holly Young,700013,5.5,13:00-14:00,Light,South,0,0
2024-07-18 04:03:15.035437056,UID000047,Jessica Martinez,700012,4.0,10:00-11:00,Moderate,West,0,0
2024-07-18 04:05:44.022186752,UID000009,Jason Hernandez,700005,4.0,10:00-11:00,Moderate,Central,1,5
2024-07-18 04:06:12.996796672,UID000022,Mr. Michael Robinson,700006,5.0,13:00-14:00,Moderate,East,1,0
2024-07-18 04:06:50.344551680,UID000060,Donald Davis,700004,2.5,16:00-17:00,Light,West,1,1
2024-07-18 04:08:53.631173632,UID000073,Michael Gonzalez,700004,2.5,14:00-15:00,Light,North,0,0
2024-07-18 04:22:55.940072704,UID000048,Betty Harper,700005,4.0,16:00-17:00,Light,West,1,4
2024-07-18 04:31:47.985170944,UID000089,John Lane,700015,4.5,17:00-18:00,Moderate,Central,1,0
2024-07-18 04:32:06.383741952,UID000050,Monica Smith,700020,4.5,16:00-17:00,Moderate,South,1,4
2024-07-18 04:42:34.866235648,UID000036,Michele Gonzalez,700002,2.5,15:00-16:00,Light,South,1,4
2024-07-18 04:58:36.257463040,UID000058,Miss Jamie Tyler,700012,4.0,17:00-18:00,Moderate,East,1,4
2024-07-18 04:59:25.831207424,UID000096,Jason Smith,700014,4.0,15:00-16:00,Moderate,West,1,5
2024-07-18 05:02:11.094427392,UID000055,Jessica Phillips,700014,4.0,17:00-18:00,Light,North,0,0
2024-07-18 05:08:50.754061568,UID000072,Roberto Pacheco,700003,2.5,09:00-10:00,Moderate,West,1,2
2024-07-18 05:10:37.584521728,UID000016,Julie Sims,700003,2.5,15:00-16:00,Light,West,1,5
2024-07-18 05:14:29.425626624,UID000067,Gabriel Lara,700011,7.0,13:00-14:00,Light,Central,1,4
2024-07-18 05:32:16.432056576,UID000057,Terri Miller,700020,4.5,15:00-16:00,Light,North,0,0
2024-07-18 05:34:58.813768704,UID000080,Holly Young,700013,5.5,13:00-14:00,Light,East,1,0
2024-07-18 05:39:52.279800576,UID000003,Anthony Zimmerman,700003,2.5,10:00-11:00,Moderate,West,1,0
2024-07-18 05:46:21.120834048,UID000023,Eric Parker,700001,2.0,16:00-17:00,Light,West,1,4
2024-07-18 06:00:08.079040256,UID000071,Samuel Johnson,700010,2.0,09:00-10:00,Moderate,Central,0,0
2024-07-18 06:10:05.525774080,UID000001,Shawn Zuniga,700001,2.0,10:00-11:00,Light,East,1,0
2024-07-18 06:11:36.296081152,UID000056,Nicole Beltran DDS,700019,6.5,14:00-15:00,Moderate,South,1,0
2024-07-18 06:13:58.455195392,UID000011,Lynn Adams,700001,2.0,09:00-10:00,Light,West,1,1
2024-07-18 06:31:56.957512448,UID000033,Kim Gardner,700007,5.5,09:00-10:00,Light,North,0,0
2024-07-18 06:44:49.370238976,UID000065,Michael Farmer,700002,2.5,17:00-18:00,Light,North,0,0
2024-07-18 06:59:53.938247680,UID000089,John Lane,700015,4.5,13:00-14:00,Light,Central,0,0
2024-07-18 07:25:51.099984896,UID000057,Terri Miller,700020,4.5,12:00-13:00,Moderate,South,1,5
2024-07-18 07:48:45.984715520,UID000050,Monica Smith,700020,4.5,15:00-16:00,Light,East,0,0
2024-07-18 07:49:57.777747712,UID000067,Gabriel Lara,700011,7.0,17:00-18:00,Light,East,1,3
2024-07-18 07:53:40.981974784,UID000015,Wanda Foster,700014,4.0,09:00-10:00,Light,North,1,3
2024-07-18 08:03:05.959732992,UID000083,Mark Schneider,700011,7.0,11:00-12:00,Light,South,1,5
2024-07-18 08:06:12.785324032,UID000091,Michael Rodriguez,700019,6.5,13:00-14:00,Light,East,1,4
2024-07-18 08:09:50.648685824,UID000006,Cathy Hawkins,700006,5.0,11:00-12:00,Light,Central,1,2
2024-07-18 08:13:17.084325888,UID000030,Gabrielle Camacho,700001,2.0,11:00-12:00,Light,Central,1,3
2024-07-18 08:18:58.734556928,UID000025,Michael Sparks,700003,2.5,14:00-15:00,Light,South,1,0
2024-07-18 08:22:04.531747584,UID000002,Richard Miller,700012,4.0,16:00-17:00,Moderate,North,1,3
2024-07-18 08:41:59.633815552,UID000046,Michelle Howard,700019,6.5,09:00-10:00,Moderate,South,1,5
2024-07-18 08:45:33.625819136,UID000017,Christina Evans,700010,2.0,09:00-10:00,Light,East,0,0
2024-07-18 08:47:46.130603776,UID000078,James Brown,700011,7.0,10:00-11:00,Light,East,1,2
